ID,Movie,Year,Time,Rating,Metascore,Profit,Description
48,Leon: The Professional,1994,110,8.5,64,19500000,"12-year-old Mathilda is reluctantly taken in by L??on, a professional assassin, after her family is murdered. An unusual relationship forms as she becomes his prot??g??e and learns the assassin's trade."
994,Les yeux sans visage,1960,90,7.6,90,50000,A surgeon causes an accident which leaves his daughter disfigured and goes to extreme lengths to give her a new face.
493,Let the Right One In,2008,114,7.9,82,2120000,"Oskar, an overlooked and bullied boy, finds love and revenge through Eli, a beautiful but peculiar girl."
981,Lethal Weapon,1987,109,7.6,68,65210000,Two newly paired cops who are complete opposites must put aside their differences in order to catch a gang of drug smugglers.
246,Lets Go! India,2007,153,8.1,68,1110000,"Kabir Khan, the coach of the Indian Women's National Hockey Team, dreams of making his all-girls team emerge victorious against all odds."
504,Letters from Iwo Jima,2006,141,7.9,89,13760000,"The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it."
921,Leviathan,2014,140,7.6,92,1090000,"In a Russian coastal town, Kolya is forced to fight the corrupt mayor when he is told that his house will be demolished. He recruits a lawyer friend to help, but the man's arrival brings further misfortune for Kolya and his family."
28,Life Is Beautiful,1997,116,8.6,59,57600000,"When an open-minded Jewish waiter and his son become victims of the Holocaust, he uses a perfect mixture of will, humor, and imagination to protect his son from the dangers around their camp."
419,Life of Brian,1979,94,8,77,20050000,"Born on the original Christmas in the stable next door to Jesus Christ, Brian of Nazareth spends his life being mistaken for a messiah."
505,Life of Pi,2012,127,7.9,79,124990000,"A young man who survives a disaster at sea is hurtled into an epic journey of adventure and discovery. While cast away, he forms an unexpected connection with another survivor: a fearsome Bengal tiger."
104,Like Stars on Earth,2007,165,8.3,78,1220000,"An eight-year-old boy is thought to be a lazy trouble-maker, until the new art teacher has the patience and compassion to discover the real problem behind his struggles in school."
667,Lilya 4-Ever,2002,109,7.8,82,180000,"Sixteen-year-old Lilja and her only friend, the young boy Volodja, live in Russia, fantasizing about a better life. One day, Lilja falls in love with Andrej, who is going to Sweden, and invites Lilja to come along and start a new life."
341,Lion,2016,118,8,69,51740000,"A five-year-old Indian boy is adopted by an Australian couple after getting lost hundreds of kilometers from home. 25 years later, he sets out to find his lost family."
653,Little Miss Sunshine,2006,101,7.8,80,59890000,A family determined to get their young daughter into the finals of a beauty pageant take a cross-country trip in their VW bus.
611,Little Women,2019,135,7.8,91,108100000,"Jo March reflects back and forth on her life, telling the beloved story of the March sisters - four young women, each determined to live life on her own terms."
172,"Lock, Stock and Two Smoking Barrels",1998,107,8.2,66,3900000,"Eddy persuades his three pals to pool money for a vital poker game against a powerful local mobster, Hatchet Harry. Eddy loses, after which Harry gives him a week to pay back 500,000 pounds."
219,Logan,2017,137,8.1,77,226280000,"In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety."
951,Lord of War,2005,122,7.6,62,24150000,An arms dealer confronts the morality of his work as he is being chased by an INTERPOL Agent.
805,Lost in Translation,2003,102,7.7,89,44590000,A faded movie star and a neglected young woman form an unlikely bond after crossing paths in Tokyo.
956,Love Actually,2003,135,7.6,55,59700000,"Follows the lives of eight very different couples in dealing with their love lives in various loosely interrelated tales all set during a frantic month before Christmas in London, England."
883,Love and Death,1975,85,7.7,89,20100000,"In czarist Russia, a neurotic soldier and his distant cousin formulate a plot to assassinate Napoleon."
612,Loving Vincent,2017,94,7.8,62,6740000,"In a story depicted in oil painted animation, a young man comes to the last hometown of painter Vincent van Gogh to deliver the troubled artist's final letter and ends up investigating his final days there."
793,Lucky Number Slevin,2006,110,7.7,53,22490000,"A case of mistaken identity lands Slevin into the middle of a war being plotted by two of the city's most rival crime bosses. Under constant surveillance by Detective Brikowski and assassin Goodkat, he must get them before they get him."
134,M,1931,99,8.3,77,30000,"When the police in a German city are unable to catch a child-murderer, other criminals join in the manhunt."
471,M.S. Dhoni: The Untold Story,2016,184,7.9,79,1780000,The untold story of Mahendra Singh Dhoni's journey from ticket collector to trophy collector - the world-cup-winning captain of the Indian Cricket Team.
239,Mad Max: Fury Road,2015,120,8.1,90,154060000,"In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshiper, and a drifter named Max."
391,Magnolia,1999,188,8,77,22460000,"An epic mosaic of interrelated characters in search of love, forgiveness, and meaning in the San Fernando Valley."
851,Malcolm X,1992,202,7.7,73,48170000,"Biographical epic of the controversial and influential Black Nationalist leader, from his early life and career as a small-time gangster, to his ministry as a member of the Nation of Islam."
807,Man on Fire,2004,146,7.7,47,77910000,"In Mexico City, a former CIA operative swears vengeance on those who committed an unspeakable act against the family he was hired to protect."
604,Manchester by the Sea,2016,137,7.8,96,47700000,A depressed uncle is asked to take care of his teenage nephew after the boy's father dies.
551,Manhattan,1979,96,7.9,83,45700000,The life of a divorced television writer dating a teenage girl is further complicated when he falls in love with his best friend's mistress.
466,Marriage Story,2019,137,7.9,94,2000000,Noah Baumbach's incisive and compassionate look at a marriage breaking up and a family staying together.
244,Mary and Max,2009,92,8.1,80,1740000,"A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York."
722,Mary Poppins,1964,139,7.8,88,102270000,"In turn of the century London, a magical nanny employs music and adventure to help two neglected children become closer to their father."
214,Masaan,2015,109,8.1,80,651748000,"Along India's Ganges River, four people face prejudice, a strict moral code and a punishing caste system as they confront personal tragedies."
949,Match Point,2005,124,7.6,72,23090000,"At a turning point in his life, a former tennis pro falls for an actress who happens to be dating his friend and soon-to-be brother-in-law."
756,Me and Earl and the Dying Girl,2015,105,7.7,74,6740000,"High schooler Greg, who spends most of his time making parodies of classic movies with his co-worker Earl, finds his outlook forever altered after befriending a classmate who has just been diagnosed with cancer."
78,Memento,2000,113,8.4,80,25540000,A man with short-term memory loss attempts to track down his wife's murderer.
256,Memories of Murder,2003,132,8.1,82,10000,"In a small Korean province in 1986, two detectives struggle with the case of multiple young women being found raped and murdered by an unknown culprit."
135,Metropolis,1927,153,8.3,98,1240000,"In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working-class prophet who predicts the coming of a savior to mediate their differences."
717,Midnight Cowboy,1969,113,7.8,79,44790000,"A naive hustler travels from Texas to New York City to seek personal fortune, finding a new friend in the process."
768,Midnight in Paris,2011,94,7.7,81,56820000,"While on a trip to Paris with his fianc??e's family, a nostalgic screenwriter finds himself mysteriously going back to the 1920s every day at midnight."
459,Mildred Pierce,1945,111,8,88,5600000,A hard-working mother inches towards disaster as she divorces her husband and starts a successful restaurant business to support her spoiled daughter.
668,Millennium Actress,2001,87,7.8,70,190000,A TV interviewer and his cameraman meet a former actress and travel through her memories and career.
861,Millers Crossing,1990,115,7.7,66,5080000,"Tom Reagan, an advisor to a Prohibition-era crime boss, tries to keep the peace between warring mobs but gets caught in divided loyalties."
249,Million Dollar Baby,2004,132,8.1,86,100490000,A determined woman works with a hardened boxing trainer to become a professional.
